Date,Open,High,Low,Close,Adj Close,Volume
2018-11-02,37.650002,39.200001,37.099998,39.150002,39.150002,1120874
2018-11-05,38.950001,38.950001,37.400002,37.450001,37.450001,526130
2018-11-06,37.900002,37.900002,36.599998,37.700001,37.700001,365063
2018-11-07,38,41.650002,37.650002,41,41,1857908
2018-11-08,41.650002,41.799999,39,39.900002,39.900002,919245
2018-11-09,40,40,38.549999,39.150002,39.150002,353831
2018-11-12,39.599998,39.599998,37.5,37.950001,37.950001,574666
2018-11-13,37.700001,38.400002,36.799999,37.25,37.25,526784
2018-11-14,37,38.150002,36.349998,37.400002,37.400002,371923
2018-11-15,37.099998,37.700001,36.150002,36.75,36.75,320332
2018-11-16,36.599998,38.049999,36.599998,37.599998,37.599998,278764
2018-11-19,37.849998,38.599998,37.049999,37.25,37.25,422648
2018-11-20,36.900002,36.900002,34.400002,35,35,672410
2018-11-21,35.549999,36.200001,35.25,35.950001,35.950001,367100
2018-11-22,36,36.150002,35.299999,35.5,35.5,220092
2018-11-23,35.549999,35.950001,34.950001,35.799999,35.799999,210944
2018-11-26,36,36.900002,36,36.75,36.75,229871
2018-11-27,36.950001,38,36.450001,37.5,37.5,370433
2018-11-28,37.799999,38.299999,37.599998,38,38,288089
2018-11-29,38.650002,38.75,38.049999,38.5,38.5,274878
2018-11-30,38.450001,38.799999,37.599998,38.200001,38.200001,268657
2018-12-03,37.150002,38.849998,29.4,30,30,3961893
2018-12-04,30.200001,30.799999,29.25,29.799999,29.799999,1553887
2018-12-05,29.25,31.200001,28,30.6,30.6,1810735
2018-12-06,30.450001,30.450001,27.799999,28.049999,28.049999,1234546
2018-12-07,28.700001,29.4,28.450001,29.15,29.15,637309
2018-12-10,28.75,28.799999,27.299999,28.700001,28.700001,1355453
2018-12-11,29,30.450001,28.799999,30.1,30.1,1007881
2018-12-12,30.75,30.75,29.4,30.25,30.25,584518
2018-12-13,30.4,30.75,29.6,30.299999,30.299999,483979
2018-12-14,30,30,28.700001,29,29,629983
2018-12-17,29.200001,29.799999,28.049999,28.65,28.65,499833
2018-12-18,28.4,30.450001,27.700001,29.75,29.75,795065
2018-12-19,29.049999,30.450001,28.75,30.299999,30.299999,520930
2018-12-20,29.5,30.200001,29,29,29,767601
2018-12-21,29,29.25,28.25,28.799999,28.799999,625302
2018-12-27,28.799999,29.549999,27.4,27.5,27.5,508157
2018-12-28,27.950001,29.200001,27.950001,28.9,28.9,573940
2019-01-02,29,30,28.200001,30,30,422962
2019-01-03,29.5,29.6,28.15,28.35,28.35,608791
2019-01-04,28.299999,29.6,28.299999,29.200001,29.200001,654231
2019-01-07,29.700001,30.6,29.4,30.5,30.5,1060348
2019-01-08,30.549999,31.6,30.549999,31.25,31.25,581846
2019-01-09,31.4,31.700001,30.6,30.85,30.85,474581
2019-01-10,30.6,31,29.75,30.1,30.1,538807
2019-01-11,30.200001,30.450001,29.65,30.200001,30.200001,403728
2019-01-14,30.200001,30.35,29.75,29.799999,29.799999,267162
2019-01-15,30,30.25,29.049999,29.5,29.5,310699
2019-01-16,29.700001,29.85,29.35,29.549999,29.549999,210589
2019-01-17,29.549999,29.85,29.25,29.75,29.75,189815
2019-01-18,29.9,30.549999,29.549999,29.9,29.9,491320
2019-01-21,30,31.700001,29.9,31.15,31.15,1013632
2019-01-22,30.950001,31.299999,29.5,29.6,29.6,469798
2019-01-23,29.700001,29.75,28.75,29.15,29.15,358913
2019-01-24,29.700001,29.75,28.950001,29.549999,29.549999,333386
2019-01-25,29.700001,30.450001,29.700001,29.85,29.85,364397
2019-01-28,30,30.299999,29.15,29.299999,29.299999,496432
2019-01-29,30,30,28.5,28.5,28.5,293744
2019-01-30,28.35,29.35,28.15,29.299999,29.299999,483640
2019-01-31,29.5,30,29.049999,29.25,29.25,328391
2019-02-01,29.700001,30.200001,29.200001,29.75,29.75,691865
2019-02-04,30.200001,30.35,29.15,29.35,29.35,375172
2019-02-05,26,28.700001,25.700001,28.450001,28.450001,2821344
2019-02-06,27.85,30,27.5,30,30,1256735
2019-02-07,29.700001,30.299999,29,29.25,29.25,739791
2019-02-08,29.15,30,28.75,29.799999,29.799999,473652
2019-02-11,29.799999,30.85,29.700001,30.65,30.65,577219
2019-02-12,30.799999,34.099998,30.700001,33.450001,33.450001,1956352
2019-02-13,33.400002,34.099998,32.75,34.049999,34.049999,508221
2019-02-14,34.099998,34.200001,33.25,34.049999,34.049999,487345
2019-02-15,34.049999,34.700001,33.900002,34.5,34.5,451690
2019-02-18,34.599998,35.200001,34.450001,34.900002,34.900002,307526
2019-02-19,34.950001,34.950001,34.25,34.75,34.75,252585
2019-02-20,35,35,34.400002,34.599998,34.599998,314838
2019-02-21,34.75,35.349998,34.549999,35,35,403812
2019-02-22,35.150002,35.349998,34.900002,35.150002,35.150002,332424
2019-02-25,35.150002,36.299999,35.150002,36.150002,36.150002,413633
2019-02-26,36.200001,37,35.700001,36.5,36.5,689834
2019-02-27,36.599998,37.299999,36.150002,36.950001,36.950001,667469
2019-02-28,36.950001,36.950001,36.150002,36.400002,36.400002,431588
2019-03-01,36.400002,36.700001,36.25,36.5,36.5,192470
2019-03-04,36.849998,37.25,36.049999,36.5,36.5,352560
2019-03-05,36.700001,36.700001,35.900002,36.599998,36.599998,290978
2019-03-06,36.549999,36.799999,36.049999,36.400002,36.400002,155234
2019-03-07,36.299999,36.349998,35.400002,35.799999,35.799999,463311
2019-03-08,35.5,35.700001,35.099998,35.450001,35.450001,371215
2019-03-11,35.700001,36.049999,35.599998,35.950001,35.950001,251537
2019-03-12,36.049999,36.549999,35.900002,36.200001,36.200001,239786
2019-03-13,35.099998,36.5,35.099998,35.849998,35.849998,438077
2019-03-14,35.950001,36,35.349998,35.349998,35.349998,281876
2019-03-15,35.349998,35.700001,35.099998,35.099998,35.099998,594218
2019-03-18,35.200001,35.700001,34.799999,35.150002,35.150002,374158
2019-03-19,35.200001,35.75,35.099998,35.349998,35.349998,352019
2019-03-20,35.349998,35.75,35.200001,35.349998,35.349998,306734
2019-03-21,35.200001,36.950001,35.200001,36.849998,36.849998,507827
2019-03-22,36.950001,37.400002,36.049999,36.25,36.25,259710
2019-03-25,36.25,37.099998,35.25,36.299999,36.299999,623003
2019-03-26,36.650002,38.150002,36.049999,37.849998,37.849998,924940
2019-03-27,37.5,37.849998,35.900002,36,36,622491
2019-03-28,35.950001,36.75,35.450001,35.950001,35.950001,248003
2019-03-29,35.849998,36.5,35.700001,36.099998,36.099998,249938
2019-04-01,36.16,37.48,36.099998,37.200001,37.200001,260858
2019-04-02,37.299999,37.880001,37.040001,37.119999,37.119999,365856
2019-04-03,37,38.700001,37,37.419998,37.419998,386758
2019-04-04,38.200001,38.200001,37.360001,38.139999,38.139999,159464
2019-04-05,37.919998,38.919998,37.919998,38.740002,38.740002,593106
2019-04-08,39.299999,39.5,38.080002,38.240002,38.240002,664709
2019-04-09,38.220001,38.66,37.860001,38,38,353159
2019-04-10,38.099998,38.18,37.32,37.759998,37.759998,256615
2019-04-11,38,38,37.18,37.360001,37.360001,250727
2019-04-12,37.5,38,36.860001,37,37,277920
2019-04-15,37.099998,37.740002,36.84,36.860001,36.860001,241390
2019-04-16,37.32,37.919998,37.060001,37.619999,37.619999,264225
2019-04-17,37.619999,37.619999,37.619999,37.619999,37.619999,0
2019-04-23,37.700001,38,36.52,36.599998,36.599998,519543
2019-04-24,39.139999,42.5,38.400002,41.900002,41.900002,2508503
2019-04-25,41.900002,43.68,41.599998,43,43,1293729
2019-04-26,43,43.400002,41.459999,42.279999,42.279999,752511
2019-04-29,42.279999,42.619999,41.200001,41.200001,41.200001,378629
2019-04-30,40.900002,41.580002,40.639999,41,41,423460
2019-05-02,41,41.66,40.540001,40.900002,40.900002,325059
2019-05-03,40.799999,41.68,40.599998,41.400002,41.400002,189851
2019-05-06,40.959999,40.98,39,39.580002,39.580002,321177
2019-05-07,39.959999,40.5,39.580002,40,40,291845
2019-05-08,40.400002,40.759998,39.5,40.52,40.52,281461
2019-05-09,40.139999,40.639999,39.18,39.240002,39.240002,247150
2019-05-10,39.5,40.700001,39.240002,40.099998,40.099998,344731
2019-05-13,40,40,38.5,38.900002,38.900002,288017
2019-05-14,39,39.400002,37.799999,38.259998,38.259998,630955
2019-05-15,38.259998,39.200001,38.02,38.700001,38.700001,356608
2019-05-16,38.700001,40.259998,38.5,39.5,39.5,309920
2019-05-20,39.5,39.700001,37.139999,37.240002,37.240002,384514
2019-05-21,37.279999,39.259998,37,39.080002,39.080002,287453
2019-05-22,39.200001,40,38.400002,39.200001,39.200001,362200
2019-05-23,39,39.139999,37.740002,38.119999,38.119999,223138
2019-05-24,38.02,39.34,36.959999,36.959999,36.959999,234466
2019-05-27,36,37.84,36,37.200001,37.200001,146045
2019-05-28,37,37.299999,36.34,36.599998,36.599998,343643
2019-05-29,36.299999,36.32,35,35.84,35.84,553081
2019-05-31,35.380001,36.16,34.799999,35.759998,35.759998,535306
2019-06-03,36.459999,37.599998,35.299999,36.82,36.82,283841
2019-06-04,36.279999,37.02,35.799999,36.779999,36.779999,137519
2019-06-05,36.700001,37.580002,36.560001,36.82,36.82,140127
2019-06-06,35.82,36.98,35.82,36.220001,36.220001,202991
2019-06-07,36.220001,37.419998,36.16,36.700001,36.700001,266705
2019-06-11,37.040001,38.259998,36.919998,37.540001,37.540001,225594
2019-06-12,37.560001,37.740002,35.740002,36.16,36.16,245683
2019-06-13,36.16,36.16,34.700001,35.34,35.34,212072
2019-06-14,35.34,35.68,34.279999,35.099998,35.099998,254147
2019-06-17,35.099998,36.299999,34.720001,35.799999,35.799999,256142
2019-06-18,36.84,37.5,34.959999,37.400002,37.400002,449502
2019-06-19,38,38.02,36.380001,36.84,36.84,226361
2019-06-20,36.900002,38.200001,36.720001,37.84,37.84,240113
2019-06-21,37.740002,37.740002,35.799999,36.060001,36.060001,480005
2019-06-24,37.5,37.5,35.560001,35.799999,35.799999,140152
2019-06-25,36.560001,36.560001,35.32,35.900002,35.900002,261360
2019-06-26,35.900002,36.66,35.52,36.220001,36.220001,246149
2019-06-27,36.48,37.400002,36.419998,36.860001,36.860001,263842
2019-06-28,36.48,37.119999,35.259998,35.799999,35.799999,616800
2019-07-01,36.02,37.639999,36.02,37.619999,37.619999,510764
2019-07-02,37.959999,38.66,37.139999,38.080002,38.080002,326864
2019-07-03,38.099998,38.279999,37.560001,37.939999,37.939999,224753
2019-07-04,37.900002,38.400002,37.68,38.16,38.16,112316
2019-07-05,38.16,38.16,37.419998,37.799999,37.799999,133072
2019-07-08,38,38.139999,37.540001,37.98,37.98,243148
2019-07-09,38.040001,38.080002,37.299999,38.02,38.02,180464
2019-07-10,38.02,39.200001,37.639999,39.139999,39.139999,337258
2019-07-11,39.139999,39.880001,37.779999,39.419998,39.419998,827251
2019-07-12,39.419998,41.720001,39.16,41.639999,41.639999,874760
2019-07-15,41.720001,41.720001,40.48,41.5,41.5,285383
2019-07-16,41.419998,41.84,41,41.5,41.5,200535
2019-07-17,41.5,41.900002,41.16,41.299999,41.299999,237168
2019-07-18,40.799999,41.200001,40.439999,41,41,268806
2019-07-19,41.34,42.099998,41.279999,42.060001,42.060001,287301
2019-07-22,41.98,42.740002,41.439999,42.5,42.5,195664
2019-07-23,42.799999,43.400002,42.5,42.759998,42.759998,275668
2019-07-24,42.98,43.279999,42.619999,42.880001,42.880001,223733
2019-07-25,43,43.560001,42.759998,42.900002,42.900002,225159
2019-07-26,43.380001,43.580002,42.540001,43.5,43.5,223153
2019-07-29,43.700001,44.34,43.34,44,44,248768
2019-07-30,44,44.200001,43.16,43.82,43.82,280246
2019-07-31,43.599998,44.919998,43.599998,44.240002,44.240002,363882
2019-08-01,44.68,44.68,43.540001,43.799999,43.799999,155744
2019-08-02,43.82,43.82,41.740002,41.82,41.82,277770
2019-08-05,40.68,41,39.700001,40,40,472153
2019-08-06,39.900002,40.380001,39.799999,40.099998,40.099998,225310
2019-08-07,40.560001,41.540001,39.5,39.5,39.5,202534
2019-08-08,39.779999,40.279999,39.68,40.279999,40.279999,137191
2019-08-09,41,41,39.32,39.560001,39.560001,178313
2019-08-12,39.599998,40.400002,38.880001,39.5,39.5,252852
2019-08-13,39,40.34,38.98,40.139999,40.139999,191436
2019-08-14,41,41,38.5,38.799999,38.799999,291268
2019-08-15,39.259998,39.34,38.099998,38.98,38.98,326263
2019-08-16,39,40.299999,39,40.02,40.02,140722
2019-08-19,40.200001,41.400002,40.18,41.119999,41.119999,145436
2019-08-20,40.799999,41.48,40.240002,40.439999,40.439999,96777
2019-08-21,40.439999,41.5,40.400002,41.419998,41.419998,220510
2019-08-22,41.599998,42.240002,40.84,41.740002,41.740002,154637
2019-08-23,41.740002,41.98,39.32,40.419998,40.419998,131365
2019-08-26,40.220001,40.220001,39.459999,40,40,183808
2019-08-27,39.720001,41.080002,39.48,40.779999,40.779999,179297
2019-08-28,40.779999,41.279999,40.360001,41,41,217753
2019-08-29,41.299999,41.619999,40.779999,41.5,41.5,219816
2019-08-30,41,42.32,40.5,41.279999,41.279999,172496
2019-09-02,41.5,43.759998,41.5,43.759998,43.759998,375313
2019-09-03,43.720001,44.860001,42.66,44,44,433553
2019-09-04,44,45.799999,44,45,45,355000
2019-09-05,44.419998,46.240002,44.419998,45.16,45.16,250522
2019-09-06,45.220001,45.68,44.740002,45.16,45.16,217450
2019-09-09,45.16,46.16,44.48,45.34,45.34,321278
2019-09-10,45,45.880001,44.959999,45.700001,45.700001,173338
2019-09-11,45.900002,45.900002,43.299999,45,45,467988
2019-09-12,44.98,46.639999,44.98,46.619999,46.619999,477309
2019-09-13,46.259998,47.779999,46.259998,47.119999,47.119999,183871
2019-09-16,47.119999,48.84,46.560001,48.400002,48.400002,268156
2019-09-17,49,49.240002,48.02,48.400002,48.400002,438795
2019-09-18,49,51.849998,49,50,50,1010400
2019-09-19,50,50.549999,49.360001,49.599998,49.599998,200396
2019-09-20,49.5,50.650002,48.919998,50.400002,50.400002,228077
2019-09-23,50.200001,50.200001,49.32,49.560001,49.560001,157356
2019-09-24,49.700001,50.950001,49.580002,50.849998,50.849998,253080
2019-09-25,50.599998,50.599998,49.419998,50.049999,50.049999,159285
2019-09-26,50.150002,51.099998,49.400002,49.619999,49.619999,165386
2019-09-27,49.380001,49.52,48.580002,48.580002,48.580002,205848
2019-09-30,48.580002,51.450001,48.52,51,51,431440
2019-10-01,50.849998,51.900002,49.759998,50,50,393453
2019-10-02,50,50.599998,48.98,49.099998,49.099998,266748
2019-10-03,48.5,50.049999,48,48.16,48.16,429873
2019-10-04,48.259998,49.759998,48.259998,49.02,49.02,558493
2019-10-07,48.880001,50.450001,48.459999,49.939999,49.939999,371468
2019-10-08,49.68,50.099998,48.880001,49.139999,49.139999,175204
2019-10-09,49.299999,50,49.080002,49.459999,49.459999,343504
2019-10-10,49.459999,51,49.259998,50.200001,50.200001,370698
2019-10-11,50.799999,51,50.099998,50.200001,50.200001,438718
2019-10-14,50.5,50.700001,49.119999,49.82,49.82,265264
2019-10-15,50,52.349998,50,50.650002,50.650002,519354
2019-10-16,51.450001,51.450001,49.799999,49.799999,49.799999,370830
2019-10-17,49.799999,50.799999,49.240002,50.25,50.25,263977
2019-10-18,49.799999,50.549999,49.599998,49.599998,49.599998,271304
2019-10-21,49,51.400002,49,50.599998,50.599998,538906
2019-10-22,50.650002,54.799999,50.650002,54.450001,54.450001,1968053
2019-10-23,54,55.900002,50.799999,52.599998,52.599998,1704673
2019-10-24,53.099998,53.900002,52.700001,53.5,53.5,830010
2019-10-25,54.549999,55,53.950001,54.700001,54.700001,509980
2019-10-28,55,55.400002,54.400002,55.150002,55.150002,420287
2019-10-29,55.799999,55.799999,54.299999,54.450001,54.450001,384606
2019-10-30,54.549999,54.700001,53.400002,53.650002,53.650002,389627
2019-10-31,53.900002,53.950001,52.200001,52.349998,52.349998,416134
2019-11-01,52.25,54,51.799999,53.599998,53.599998,366255
2019-11-04,54,54.5,53.150002,54,54,270790
2019-11-05,54.150002,54.650002,53.450001,54.549999,54.549999,337960
2019-11-06,54.549999,54.799999,53.549999,54.150002,54.150002,196851
2019-11-07,54,54.900002,53.450001,54.200001,54.200001,359202
2019-11-08,54.200001,54.25,52.549999,53.5,53.5,311358
2019-11-11,53,53.849998,52.900002,53.5,53.5,226085
2019-11-12,53.299999,53.950001,53.049999,53.5,53.5,243979
2019-11-13,53.5,53.549999,52.75,53.400002,53.400002,311838
2019-11-14,53.650002,54.700001,53.5,54.5,54.5,368085
2019-11-15,54.700001,55.25,54.299999,55,55,421595
2019-11-18,55.200001,56.099998,55,55.700001,55.700001,554145
2019-11-19,55.700001,56.099998,54.599998,54.849998,54.849998,314242
2019-11-20,54.849998,54.849998,54,54.299999,54.299999,211337
2019-11-21,53.75,54.950001,53.700001,54.099998,54.099998,245128
2019-11-22,54.099998,55.450001,53.900002,54.950001,54.950001,329475
2019-11-25,54.599998,55.549999,54.549999,54.900002,54.900002,395624
2019-11-26,54.900002,55.599998,54.799999,55.049999,55.049999,313815
2019-11-27,55,55,53.950001,54.049999,54.049999,246475
2019-11-28,54.049999,54.049999,52.849998,53.25,53.25,168633
2019-11-29,53.25,53.299999,52.299999,53.299999,53.299999,175660
2019-12-02,53.150002,53.849998,52.549999,52.650002,52.650002,195310
2019-12-03,52.5,53.5,51.900002,52.700001,52.700001,333278
2019-12-04,52.700001,53.5,52.650002,53.349998,53.349998,400591
2019-12-05,52.900002,54.599998,52.900002,54.150002,54.150002,245273
2019-12-06,54,55.349998,54,55.049999,55.049999,282988
2019-12-09,55.049999,55.299999,54.200001,54.400002,54.400002,156982
2019-12-10,54.400002,54.400002,53.349998,54,54,300489
2019-12-11,54,55.200001,53.549999,53.849998,53.849998,366669
2019-12-12,53.099998,54.700001,53.099998,54.25,54.25,223662
2019-12-13,54.599998,55,53.799999,54.400002,54.400002,251407
2019-12-16,54.400002,54.799999,53.549999,54.25,54.25,253213
2019-12-17,54.099998,58,53.900002,57.299999,57.299999,937913
2019-12-18,57.099998,57.25,55.75,56,56,335078
2019-12-19,56,56,54.599998,55.200001,55.200001,369807
2019-12-20,55.200001,56.049999,54.799999,55,55,395685
2019-12-23,55,55.450001,54.650002,55.200001,55.200001,164215
2019-12-27,55.700001,56.950001,55.349998,55.349998,55.349998,196930
2019-12-30,55.75,56.450001,55.099998,55.700001,55.700001,210102
2020-01-02,56.099998,57.049999,56.099998,56.5,56.5,185068
2020-01-03,56.599998,56.799999,55.950001,56.25,56.25,160612
2020-01-06,55.5,55.5,54.049999,55,55,241371
2020-01-07,55.099998,56.599998,54.900002,56.400002,56.400002,411440
2020-01-08,56.549999,56.799999,55.900002,56.049999,56.049999,188776
2020-01-09,56.400002,56.799999,56,56.400002,56.400002,111435
2020-01-10,56.700001,56.799999,55.400002,55.700001,55.700001,215952
2020-01-13,56.5,57.049999,56.099998,56.599998,56.599998,263242
2020-01-14,56.799999,57.049999,55.75,55.849998,55.849998,280480
2020-01-15,55.950001,56.150002,55.5,55.700001,55.700001,167573
2020-01-16,56,56.450001,55.5,55.900002,55.900002,193681
2020-01-17,56,56.200001,55.150002,55.349998,55.349998,285635
2020-01-20,55.599998,57.099998,55.599998,55.950001,55.950001,234125
2020-01-21,55.950001,56.299999,54.75,56.150002,56.150002,255150
2020-01-22,56.5,59,55.650002,58.799999,58.799999,656293
2020-01-23,58.700001,60.299999,58.549999,58.75,58.75,474976
2020-01-24,59.349998,61.25,59.25,61,61,472865
2020-01-27,60.5,60.5,57.849998,58.400002,58.400002,313737
2020-01-28,58,58.849998,56.599998,58.75,58.75,303034
2020-01-29,58.900002,59.25,58.200001,58.549999,58.549999,234738
2020-01-30,58.549999,58.75,57.099998,58.099998,58.099998,239167
2020-01-31,58.200001,59.700001,58.200001,58.700001,58.700001,268366
2020-02-03,58.75,58.75,56.349998,56.900002,56.900002,443442
2020-02-04,57,59.75,57,58.349998,58.349998,347548
2020-02-05,58.25,59.25,57.849998,58.549999,58.549999,492553
2020-02-06,59.799999,60,58.299999,58.549999,58.549999,450688
2020-02-07,61.5,66.25,60.900002,66.25,66.25,2213699
2020-02-10,66.5,66.900002,62.599998,63,63,960003
2020-02-11,64,66.050003,63.200001,65.5,65.5,696074
2020-02-12,65.550003,66,64.25,64.599998,64.599998,342504
2020-02-13,64.099998,64.599998,63.150002,63.849998,63.849998,269643
2020-02-14,64.300003,65.650002,64.25,64.400002,64.400002,367534
2020-02-17,65.400002,65.400002,63.299999,63.299999,63.299999,243373
2020-02-18,62.75,63.5,61.900002,63.299999,63.299999,267609
2020-02-19,63.299999,63.900002,61.400002,62.400002,62.400002,223421
2020-02-20,63.75,64.699997,63.25,64.5,64.5,355332
2020-02-21,64.349998,64.349998,61.349998,61.5,61.5,320208
2020-02-24,60.200001,60.349998,56.549999,56.849998,56.849998,629229
2020-02-25,56.799999,57.650002,54.599998,55.25,55.25,559576
2020-02-26,54.650002,55.5,52.700001,55.049999,55.049999,596828
2020-02-27,53.549999,53.75,50.049999,50.900002,50.900002,631023
2020-02-28,49.900002,49.900002,46,49.34,49.34,1280942
2020-03-02,50.299999,51.849998,47.48,48.259998,48.259998,961832
2020-03-03,51.099998,51.450001,49.279999,49.720001,49.720001,623362
2020-03-04,49.560001,50.599998,47.220001,48.98,48.98,764267
2020-03-05,50.450001,50.450001,46.84,47.060001,47.060001,570950
2020-03-06,45,46.040001,44.380001,45.5,45.5,877212
2020-03-09,41.139999,43.540001,39.279999,42.5,42.5,1230134
2020-03-10,43.5,45.040001,42.439999,42.439999,42.439999,708975
2020-03-11,42,43.380001,41.18,41.52,41.52,565414
2020-03-12,39.68,39.68,36.560001,38.360001,38.360001,1151937
2020-03-13,38.400002,40.080002,36.82,38.18,38.18,945333
2020-03-16,34.880001,35.639999,31.540001,34.66,34.66,1463226
2020-03-17,35,35.720001,32.66,32.700001,32.700001,1065112
2020-03-18,32.5,33.439999,31.48,32.98,32.98,1172410
2020-03-19,33.16,35.360001,32.98,34,34,1686090
2020-03-20,36.799999,37.02,33.799999,36.16,36.16,1459512
2020-03-23,35.860001,35.860001,34,34.599998,34.599998,1087739
2020-03-24,37.5,38.48,36.119999,38.48,38.48,1289451
2020-03-25,40.799999,41.599998,38.02,39.040001,39.040001,983509
2020-03-26,39,40.299999,37.619999,40.139999,40.139999,1166878
2020-03-27,41,41.18,39.799999,40.5,40.5,719816
2020-03-30,40,40.5,38.48,40,40,816990
2020-03-31,40.200001,46.360001,40.200001,46.18,46.18,1238218
2020-04-01,45.599998,45.700001,44.080002,45,45,681967
2020-04-02,45.5,46.98,44.740002,45.400002,45.400002,700324
2020-04-03,45.459999,46.700001,44.880001,45.900002,45.900002,645020
2020-04-06,46.200001,48.040001,46.060001,46.380001,46.380001,547912
2020-04-07,47.5,50.400002,47.5,48.380001,48.380001,779261
2020-04-08,49,49.459999,46.98,48.560001,48.560001,279869
2020-04-14,49.060001,53.400002,49.060001,53,53,838739
2020-04-15,52.900002,52.900002,49.779999,50.950001,50.950001,444352
2020-04-16,51.25,51.900002,49,50,50,307791
2020-04-17,51.049999,53.799999,51.049999,52.900002,52.900002,664548
2020-04-20,54.599998,54.599998,50.700001,52.549999,52.549999,380425
2020-04-21,55.200001,56.650002,52.299999,52.400002,52.400002,1043193
2020-04-22,53.5,58,52.700001,57.5,57.5,1333248
2020-04-23,59,60.799999,58.549999,60.200001,60.200001,1002391
2020-04-24,60.049999,61,59.150002,59.599998,59.599998,607968
2020-04-27,60.299999,61.450001,58.299999,58.299999,58.299999,383341
2020-04-28,58.349998,60.549999,58.349998,58.599998,58.599998,366263
2020-04-29,60,61.650002,58.75,60.950001,60.950001,535622
2020-04-30,61,61.950001,60,60.400002,60.400002,491995
2020-05-04,59,59.650002,57.349998,59,59,493490
2020-05-05,60,60.650002,58.599998,59.5,59.5,385543
2020-05-06,59.200001,60.900002,58.849998,60.049999,60.049999,375630
2020-05-07,61,62.299999,60.650002,61.200001,61.200001,335148
2020-05-08,61.5,64.349998,61.5,63.799999,63.799999,506539
2020-05-11,64,65.300003,62.75,63,63,490126
2020-05-12,64,64.349998,62.400002,63.200001,63.200001,373266
2020-05-13,62.950001,62.950001,60,61.849998,61.849998,294499
2020-05-14,61.5,62.150002,60,60.25,60.25,345813
2020-05-15,61,62.25,60.700001,62,62,337729
2020-05-18,63,63,59.700001,61.049999,61.049999,861896
2020-05-19,62.049999,64.849998,61.400002,64.099998,64.099998,454951
2020-05-20,64.650002,65.5,63.450001,65,65,300950
2020-05-22,63.799999,65.449997,62.200001,64.849998,64.849998,403568
