0.889941	0.765150	0.029988
0.301644	1.166976	0.009212
0.720558	0.909149	0.008867
0.757177	0.694613	0.574333
1.151657	0.133717	0.094437
0.234122	1.127628	0.233602
1.515679	0.021730	0.001135
0.949927	0.172846	0.595735
0.031240	1.227816	0.028117
1.136861	0.949469	0.002126
1.045144	0.395105	0.127798
1.010292	0.107155	0.681234
1.087231	0.243917	0.035636
0.876945	0.623599	0.127247
0.621535	0.147389	1.051119
0.139099	0.270091	1.079858
0.562452	0.797453	0.522167
1.322647	0.097011	0.001264
0.565959	1.123343	0.001564
0.009858	1.309959	0.024484
0.804063	0.758386	0.126307
0.923881	0.734366	0.063877
1.164329	0.205690	0.014849
1.203010	0.038027	0.053506
1.272148	0.012879	0.043401
1.426753	0.016933	0.014089
1.190938	0.392612	0.022263
0.813953	0.087149	0.894010
0.003914	0.580928	1.147274
1.005709	0.774756	0.026151
0.010978	0.682004	1.038693
1.152842	0.130943	0.259608
0.602024	0.826816	0.370266
1.055562	0.467736	0.042852
0.625879	0.433632	0.845016
0.996895	0.061788	0.687917
0.390363	0.500592	0.881514
0.028196	0.436091	1.166729
0.617527	0.976769	0.017768
0.271784	1.142258	0.018319
0.102135	0.142209	1.135292
0.002608	0.001897	1.167806
0.168032	0.070274	1.142383
0.010550	0.450231	1.116916
0.593961	0.197579	0.977194
0.025366	0.063998	1.252852
0.448300	0.056389	1.111202
1.262346	0.010847	0.093553
1.129960	0.423926	0.016019
0.029421	1.178370	0.156272
0.508780	0.682368	0.727909
0.024246	0.840928	0.657492
1.077960	0.632497	0.006229
0.055624	1.014471	0.569711
0.009205	1.258078	0.074992
0.009759	1.490027	0.006426
1.262429	0.007612	0.180836
0.897788	0.015284	0.758211
0.158230	0.897470	0.652969
0.375661	0.797179	0.917825
0.000331	1.406357	0.079093
0.173165	1.218532	0.001237
1.106000	0.066515	0.488565
0.140100	0.134903	1.0823320.043006	0.000564	2.007968
0.305687	0.000009	1.395156
0.065272	0.702443	0.829762
1.300348	0.000066	0.000962
0.015975	1.231460	0.004077
0.010485	0.987306	0.471028
0.011308	1.064774	0.064043
1.481604	0.222357	0.000011
0.221267	0.000020	1.175033
0.020009	0.905957	0.556792
0.002246	0.002768	1.184419
0.621197	0.001065	0.856249
0.308509	0.000268	1.018944
0.073684	0.000060	1.047619
0.759221	0.000005	0.760310
0.881826	0.530452	0.000256
0.563504	0.867969	0.000777
0.553576	0.855547	0.005453
0.128733	0.698077	0.715117
1.069683	0.044387	0.000189
0.543692	0.875100	0.000577
0.036871	0.540062	0.904847
0.634115	0.000008	0.857527
0.006665	0.286031	1.021886
0.892787	0.296623	0.399672
0.156836	0.477293	0.887430
0.980032	0.299545	0.001775
1.019778	0.001680	0.095364
0.084036	0.491024	0.883103
0.022752	0.000597	1.101823
0.000685	0.015511	1.028633
0.284056	0.988240	0.001955
0.095531	0.509024	0.891887
0.387922	0.941032	0.003766
1.025336	0.000144	0.028374
0.154561	0.561912	0.848667
0.233570	1.052075	0.000063
0.152938	0.911368	0.413729
0.121792	0.712268	0.731889
0.023196	1.012868	0.003554
1.041768	0.000768	0.025658
0.246823	0.911533	0.422795
0.531376	0.890671	0.001154
0.944193	0.366050	0.031549
0.815094	0.639293	0.006615
0.504940	0.894721	0.009536
0.097414	0.000156	1.021794
0.494364	0.000850	0.924970
0.225099	0.143076	0.977961
0.665949	0.815529	0.000274
0.678582	0.751067	0.100145
1.085132	0.001671	0.000127
1.033603	0.033339	0.000220
0.016700	0.097179	1.011651
0.817345	0.608378	0.001157
1.031092	0.002453	0.000673
0.599736	0.808763	0.203950
0.789133	0.422664	0.490989
0.016934	0.001264	1.016265
0.621540	0.838229	0.000456
0.592609	0.001463	0.831172
0.928781	0.001592	0.415404
0.673553	0.084694	0.758898
0.695750	0.733240	0.074814
0.315087	0.000540	0.965805
0.700193	0.737970	0.007760
0.155637	0.625627	0.785963
0.070200	0.830721	0.624998
0.652654	0.691985	0.395282
0.933936	0.389658	0.000443
0.632019	0.000583	0.790395
0.687274	0.000614	0.759475
1.014042	0.014836	0.000252
0.321907	0.979719	0.000652
0.721170	0.000593	0.721530
0.329179	0.493525	0.820841
0.432019	0.477197	0.790923
0.339304	0.339882	0.901737
0.424086	0.897756	0.230239
0.965217	0.000067	0.346490
0.097710	1.043124	0.000160
0.053412	0.312394	0.975201
0.094409	0.695287	0.788914
0.444410	0.455517	0.785352
0.362909	0.002803	0.946117
0.479907	0.479974	0.749570
0.710477	0.001674	0.712057
0.336911	0.002085	0.947220
1.043192	0.000063	0.027467
1.106875	0.000086	0.000710
0.903364	0.000428	0.490744
1.042295	0.000106	0.000384
0.201757	0.434489	0.900529
0.287782	0.043140	0.970916
0.800688	0.000055	0.657442
0.152610	0.177758	0.980686
0.021512	0.002122	1.018233
0.715195	0.717656	0.000278
0.484214	0.360958	0.825017
0.888312	0.026052	0.4787001.507962	0.060349	0.002476
0.001973	0.000705	1.343263
0.000044	0.000014	1.443904
0.001213	0.002391	1.465716
0.000015	0.000000	1.603346
0.002644	0.000366	1.506085
0.309569	0.635067	0.932734
1.402887	0.001480	0.126435
0.001331	0.001705	1.334130
0.004937	1.284329	0.102193
0.001510	0.002010	1.418407
0.234400	0.045342	1.071457
0.004118	0.005210	1.399573
0.008348	0.001076	1.324105
1.244654	0.001635	0.378084
0.005059	0.904075	1.095212
0.001418	0.005663	1.867859
0.722400	0.839923	0.038889
0.008959	0.963627	0.632969
0.687845	0.001019	0.837658
0.022431	1.423887	0.011731
0.695262	0.922465	0.049569
0.533002	0.978904	0.142733
0.896716	0.649702	0.016727
0.018688	0.035884	1.177461
0.649981	1.044934	0.006727
0.669415	0.848940	0.092272
1.210085	0.004532	0.326104
0.451465	0.558496	0.842511
0.179560	0.667557	0.841905
0.743782	0.784077	0.018201
0.034599	1.153827	0.217461
0.012453	1.343044	0.171086
0.995525	0.584287	0.020960
1.018291	0.351339	0.069201
1.025332	0.353769	0.016342
1.040754	0.248151	0.075327
0.979710	0.622439	0.005168
0.994579	0.123402	0.443840
0.558537	0.016773	0.972079
0.026540	0.813376	0.878436
0.423198	1.402487	0.001284
0.626386	0.272643	0.839239
0.037967	0.074008	1.101109
1.204555	0.038249	0.005261
0.061345	1.133155	0.213595
0.768241	0.596607	0.542910
0.526121	0.836092	0.500230
1.119047	0.157173	0.000614
0.285862	1.207513	0.007304
0.136052	0.139730	1.065064
0.900203	0.927476	0.003627
0.597608	1.062330	0.001654
0.757906	0.999261	0.003519
0.504199	1.140773	0.001214
0.078731	0.930578	0.546744
0.081297	1.125499	0.027615
0.499917	1.004471	0.027027
0.935462	0.526112	0.098402
1.088472	0.050094	0.046164
0.076098	1.269084	0.001844
0.152929	0.190894	1.027621
1.228424	0.001767	0.009452
0.851889	0.484184	0.454182
0.073026	1.217908	0.019076
1.365036	0.001963	0.045069
0.690720	0.102134	0.777936
0.020934	0.049461	1.188773
0.530093	1.096601	0.016720
0.894690	0.640404	0.026814
0.081894	1.411346	0.029520
0.178065	0.057010	1.062533
0.813466	0.247610	0.671391
1.033127	0.026545	0.458016
0.178296	1.008634	0.362522
0.641903	0.857193	0.051801
0.432742	0.251284	1.007607
0.330642	1.025031	0.103696
0.052671	0.978583	0.479240
0.565022	0.723958	0.563096
0.337756	1.124690	0.006381
0.305771	1.109520	0.019108
0.666058	0.973825	0.013661
0.011774	0.000234	1.249558
0.062816	1.163676	0.177917
0.067102	0.003085	1.107598
0.918508	0.325392	0.415210
0.782459	0.483756	0.654654
0.060930	1.201349	0.041785
0.781923	0.675457	0.031479
0.389464	0.569483	0.786977
0.003879	0.069667	1.260357
0.057613	1.070720	0.357554
1.118912	0.022881	0.010064
0.409634	0.539666	0.940081
1.222657	0.151954	0.029957
1.277285	0.026118	0.003646
1.120336	0.022264	0.499846
1.122816	0.212137	0.002746
0.046747	0.741394	0.855142
